,,SYS_MS,MAKE_CAN_ID(HEX),DATA(HEX)
RX,Exd,1435974582,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1435990925,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436024598,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436040984,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436074593,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436090999,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436124590,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436125170,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1436174587,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436191016,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436214703,181356F4,17 50 02 4E 03 00 D0 00 
RX,Exd,1436224593,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436240931,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436274608,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436291437,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436324604,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436340733,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436374833,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436376193,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1436380546,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1436390916,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436394753,1CEB56F4,01 5A 19 19 0C 52 D1 41 
RX,Exd,1436407854,1CEB56F4,02 69 00 FF FF FF FF FF 
RX,Exd,1436410762,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1436424609,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436440921,1812F456,60 19 02 0C 00 00 FD 00 
TX,Exd,117703,0101FFEE,51 04 01 01 01 01 01 01 
TX,Exd,117705,0102FFEE,51 05 01 01 01 01 01 01 
RX,Exd,1436466150,181356F4,2D 50 02 4E 03 00 D0 00 
RX,Exd,1436475328,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436505238,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1436514749,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1436524832,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436526001,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1436534765,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1436540886,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436575110,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436590320,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436624625,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436625795,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1436641499,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436674640,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436714729,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1436725124,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436740873,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436774634,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436791458,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436824640,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436840323,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436874656,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436875218,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1436890316,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436924649,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436940327,1812F456,60 19 02 0C 00 00 FD 00 
RX,Exd,1436964749,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1436974650,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1436990859,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437024655,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437040921,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437074670,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437124667,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437125235,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1437142452,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437174664,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437214781,181356F4,22 50 02 4E 03 00 D0 00 
TX,Exd,118456,0101FFEE,50 05 01 01 01 01 01 01 
TX,Exd,118458,0102FFEE,50 06 01 01 01 01 01 01 
RX,Exd,1437224671,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437240280,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437274686,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437324680,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437341513,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437374681,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437375348,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1437424686,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437464771,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1437474702,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437505311,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1437514833,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1437524696,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437525280,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1437534842,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1437540259,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437574695,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437624702,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437625265,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1437630346,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1437640311,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437644820,1CEB56F4,01 5B 19 19 0C 52 31 41 
RX,Exd,1437654843,1CEB56F4,02 69 00 FF FF FF FF FF 
RX,Exd,1437660749,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1437674717,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437690936,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437714803,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1437724709,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437774710,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437790805,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437824718,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437840327,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437874734,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437875295,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1437924726,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1437940461,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1437964832,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1437974724,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,119209,0101FFEE,53 06 01 01 01 01 01 01 
TX,Exd,119211,0102FFEE,53 07 01 01 01 01 01 01 
RX,Exd,1437990307,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438024733,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438040833,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438074749,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438090833,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438124739,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438125306,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1438140864,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438174741,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438214845,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1438224749,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438240894,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438274764,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438290291,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438324756,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438374756,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438375331,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1438390874,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438424765,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438440309,1812F456,61 19 02 0C 00 00 FD 00 
RX,Exd,1438464848,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1438474781,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438505389,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1438514905,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1438524771,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438525347,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1438534920,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1438540296,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438574772,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438624780,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438625344,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1438640249,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438674796,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438690330,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438714877,181356F4,17 50 02 4E 03 00 D0 00 
RX,Exd,1438724785,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,119962,0101FFEE,52 07 01 01 01 01 01 01 
TX,Exd,119964,0102FFEE,52 08 01 01 01 01 01 01 
RX,Exd,1438740254,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438774786,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438790271,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438824796,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438840286,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438874811,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438876245,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1438890291,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438924802,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438940905,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1438964887,181356F4,2A 50 02 4E 03 00 D0 00 
RX,Exd,1438974801,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1438990264,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439024812,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439040241,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439074833,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439090249,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439124807,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439125382,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1439140251,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439174815,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439191124,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439214923,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1439224832,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439274843,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439290947,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439324823,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439340242,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439374833,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439375401,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1439380359,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1439390840,1812F456,62 19 02 0C 00 00 FD 00 
RX,Exd,1439395198,1CEB56F4,01 5C 19 19 0C 52 21 41 
RX,Exd,1439411181,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1439425848,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439440295,1812F456,62 19 02 0C 01 00 FD 00 
RX,Exd,1439464926,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1439477277,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,120714,0101FFEE,5D 08 01 01 01 01 01 01 
TX,Exd,120716,0102FFEE,5D 09 01 01 01 01 01 01 
RX,Exd,1439490233,1812F456,62 19 02 0C 01 00 FD 00 
RX,Exd,1439505468,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1439516839,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1439524851,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439528041,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1439534999,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1439540259,1812F456,62 19 02 0C 01 00 FD 00 
RX,Exd,1439575370,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439590311,1812F456,62 19 02 0C 01 00 FD 00 
RX,Exd,1439625421,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439627296,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1439630295,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1439641312,1812F456,62 19 02 0C 01 00 FD 00 
RX,Exd,1439645865,1CEB56F4,01 5C 19 19 0C 52 21 41 
RX,Exd,1439655421,1CEB56F4,02 69 00 FF FF FF FF FF 
RX,Exd,1439660275,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1439690274,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439740311,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439775587,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439790305,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439825373,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439840248,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439874876,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439876037,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1439890264,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439924870,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439940872,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1439964969,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1439975389,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1439990250,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440024889,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440040275,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440074905,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440124884,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440126420,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1440140886,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440174891,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440190251,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440214993,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1440225377,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,121467,0101FFEE,5C 09 01 01 01 01 01 01 
TX,Exd,121469,0102FFEE,5C 0A 01 01 01 01 01 01 
RX,Exd,1440240256,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440274907,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440290282,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440325390,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440340264,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440374905,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440376083,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1440390266,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440424921,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440440249,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440465021,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1440474918,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440490266,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440506132,18F1D0F3,AB 0E 00 95 0B 00 04 00 
RX,Exd,1440507233,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1440515068,18F2D0F3,62 01 00 06 00 00 00 00 
RX,Exd,1440515624,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1440524932,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440525522,18F3D0F3,40 0D 00 00 00 00 00 00 
RX,Exd,1440526082,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1440535077,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1440540280,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440575411,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440590858,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440624936,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440625499,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1440630281,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1440641249,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440645612,1CEB56F4,01 5D 19 1A 0C 52 31 41 
RX,Exd,1440655077,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1440660289,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1440674932,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440690852,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440715200,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1440724926,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440741187,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440774936,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440791933,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440825162,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440840849,1812F456,63 19 02 0C 01 00 FD 00 
RX,Exd,1440874950,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440876499,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1440890794,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1440895102,1CEB56F4,01 5D 19 1A 0C 52 31 41 
RX,Exd,1440905448,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1440910531,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1440924943,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1440940782,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1440965035,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1440975422,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,122220,0101FFEE,5F 0A 01 01 01 01 01 01 
RX,Exd,1440990233,1812F456,64 19 03 0C 01 00 FD 00 
TX,Exd,122222,0102FFEE,5F 0B 01 01 01 01 01 01 
RX,Exd,1441024967,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441040257,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441075458,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441090265,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441125431,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441126005,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1441140280,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441190209,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441215655,181356F4,17 50 02 4E 03 00 D0 00 
RX,Exd,1441224983,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441274981,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441290234,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441324974,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441374983,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441375549,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1441380245,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1441390217,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441395145,1CEB56F4,01 5E 19 1A 0C 52 D1 41 
RX,Exd,1441406134,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1441424985,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441440258,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441465620,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1441475485,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441490202,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441505999,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1441516124,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1441525969,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441527420,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1441535141,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1441540218,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441575537,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441590842,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441625000,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441625597,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1441630316,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1441640250,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441647675,1CEB56F4,01 5E 19 1A 0C 52 01 41 
RX,Exd,1441655155,1CEB56F4,02 6A 00 FF FF FF FF FF 
RX,Exd,1441660317,1CECF456,13 09 00 02 FF 00 11 00 
RX,Exd,1441675007,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441690899,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441717248,181356F4,20 50 02 4E 03 00 D0 00 
RX,Exd,1441726083,181056F4,60 1B D0 07 02 00 00 00 
TX,Exd,122972,0101FFEE,5E 0B 01 01 01 01 01 01 
TX,Exd,122975,0102FFEE,5E 0C 01 01 01 01 01 01 
RX,Exd,1441740239,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441790843,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441825014,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441840202,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441875021,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441875589,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1441890562,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441925015,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1441941280,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1441965103,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1441975030,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442025029,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442040608,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1442075035,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442090823,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1442125030,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442125597,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1442140859,1812F456,64 19 03 0C 01 00 FD 00 
RX,Exd,1442175046,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442190807,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442215148,181356F4,22 50 02 4E 03 00 D0 00 
RX,Exd,1442225045,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442240859,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442275053,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442290268,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442325046,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442340193,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442375061,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442375624,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1442390205,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442425059,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442440265,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442465156,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1442475072,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442490255,1812F456,65 19 03 0C 01 00 FD 00 
TX,Exd,123726,0101FFEE,59 0C 01 01 01 01 01 01 
TX,Exd,123728,0102FFEE,59 0D 01 01 01 01 01 01 
RX,Exd,1442505609,18E1D0F3,64 61 31 32 31 31 32 34 
RX,Exd,1442515196,18E2D0F3,2F 33 37 39 30 33 31 20 
RX,Exd,1442525062,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442525632,18E3D0F3,20 20 20 20 20 20 20 20 
RX,Exd,1442535216,18E4D0F3,FF 20 20 20 20 FF FF FF 
RX,Exd,1442540202,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442575078,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442590223,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442625188,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442625757,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1442640939,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442675084,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442690249,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442715187,181356F4,23 50 02 4E 03 00 D0 00 
RX,Exd,1442725077,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442740220,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442775092,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442790234,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442825095,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442840202,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442875088,181056F4,60 1B D0 07 02 00 00 00 
RX,Exd,1442875663,1CEC56F4,10 09 00 02 FF 00 11 00 
RX,Exd,1442880634,1CECF456,11 02 01 FF FF 00 11 00 
RX,Exd,1442890218,1812F456,65 19 03 0C 01 00 FD 00 
RX,Exd,1442895255,1CEB56F4,01 5F 19 1A 0C 52 31 41 
